startDate,endDate,unit,value
2020-12-20 03:20:42 +0000,2020-12-20 03:20:50 +0000,count,13
2020-12-20 03:43:22 +0000,2020-12-20 03:53:06 +0000,count,923
2020-12-20 03:53:24 +0000,2020-12-20 03:57:50 +0000,count,202
2020-12-20 04:05:56 +0000,2020-12-20 04:15:54 +0000,count,175
2020-12-20 04:16:09 +0000,2020-12-20 04:23:58 +0000,count,711
2020-12-20 06:22:40 +0000,2020-12-20 06:32:07 +0000,count,254
2020-12-20 06:40:28 +0000,2020-12-20 06:47:48 +0000,count,204
2020-12-20 09:25:36 +0000,2020-12-20 09:35:26 +0000,count,597
2020-12-20 10:40:55 +0000,2020-12-20 10:50:55 +0000,count,519
2020-12-20 10:50:55 +0000,2020-12-20 10:52:38 +0000,count,150
2020-12-20 11:01:26 +0000,2020-12-20 11:11:26 +0000,count,854
2020-12-20 11:11:26 +0000,2020-12-20 11:13:27 +0000,count,88
2020-12-20 14:55:10 +0000,2020-12-20 15:00:40 +0000,count,77
2020-12-20 23:49:01 +0000,2020-12-20 23:49:04 +0000,count,8
2020-12-20 23:59:08 +0000,2020-12-20 23:59:11 +0000,count,8
2020-12-20 23:59:24 +0000,2020-12-20 23:59:29 +0000,count,9
2020-12-20 23:59:29 +0000,2020-12-20 23:59:31 +0000,count,3
2020-12-21 00:00:05 +0000,2020-12-21 00:09:01 +0000,count,789
2020-12-21 00:32:11 +0000,2020-12-21 00:41:45 +0000,count,144
2020-12-21 00:42:16 +0000,2020-12-21 00:43:20 +0000,count,25
2020-12-21 01:04:25 +0000,2020-12-21 01:04:36 +0000,count,19
2020-12-21 01:29:45 +0000,2020-12-21 01:35:07 +0000,count,27
2020-12-21 01:40:59 +0000,2020-12-21 01:41:27 +0000,count,22
2020-12-21 01:51:17 +0000,2020-12-21 01:51:20 +0000,count,16
2020-12-21 02:02:09 +0000,2020-12-21 02:10:18 +0000,count,150
2020-12-21 02:13:08 +0000,2020-12-21 02:13:11 +0000,count,16
2020-12-21 02:29:52 +0000,2020-12-21 02:33:07 +0000,count,91
2020-12-21 02:57:12 +0000,2020-12-21 03:02:16 +0000,count,18
2020-12-21 03:33:00 +0000,2020-12-21 03:43:01 +0000,count,937
2020-12-21 03:43:01 +0000,2020-12-21 03:44:13 +0000,count,113
2020-12-21 03:58:00 +0000,2020-12-21 03:59:50 +0000,count,113
2020-12-21 04:12:27 +0000,2020-12-21 04:16:35 +0000,count,298
2020-12-21 05:21:32 +0000,2020-12-21 05:23:23 +0000,count,47
2020-12-21 06:24:57 +0000,2020-12-21 06:34:58 +0000,count,691
2020-12-21 06:34:58 +0000,2020-12-21 06:39:51 +0000,count,77
2020-12-21 10:32:55 +0000,2020-12-21 10:42:55 +0000,count,456
2020-12-21 10:43:18 +0000,2020-12-21 10:53:03 +0000,count,860
2020-12-21 10:53:46 +0000,2020-12-21 11:02:27 +0000,count,45
2020-12-21 11:06:24 +0000,2020-12-21 11:16:16 +0000,count,501
2020-12-21 11:16:24 +0000,2020-12-21 11:26:24 +0000,count,828
2020-12-21 11:26:24 +0000,2020-12-21 11:31:56 +0000,count,249
2020-12-21 17:35:57 +0000,2020-12-21 17:39:39 +0000,count,81
2020-12-21 23:51:52 +0000,2020-12-22 00:01:52 +0000,count,751
2020-12-22 00:01:52 +0000,2020-12-22 00:03:15 +0000,count,155
2020-12-22 00:15:23 +0000,2020-12-22 00:22:38 +0000,count,543
2020-12-22 00:39:53 +0000,2020-12-22 00:39:56 +0000,count,9
2020-12-22 00:43:19 +0000,2020-12-22 00:43:27 +0000,count,15
2020-12-22 01:00:40 +0000,2020-12-22 01:08:29 +0000,count,57
2020-12-22 01:11:01 +0000,2020-12-22 01:16:02 +0000,count,39
2020-12-22 01:23:56 +0000,2020-12-22 01:24:01 +0000,count,24
2020-12-22 01:55:20 +0000,2020-12-22 01:55:32 +0000,count,25
2020-12-22 02:46:32 +0000,2020-12-22 02:46:35 +0000,count,11
2020-12-22 03:09:51 +0000,2020-12-22 03:14:21 +0000,count,115
2020-12-22 03:39:46 +0000,2020-12-22 03:49:46 +0000,count,249
2020-12-22 03:49:46 +0000,2020-12-22 03:59:03 +0000,count,657
2020-12-22 04:00:40 +0000,2020-12-22 04:02:16 +0000,count,40
2020-12-22 04:26:25 +0000,2020-12-22 04:31:09 +0000,count,256
2020-12-22 10:19:02 +0000,2020-12-22 10:25:26 +0000,count,473
2020-12-22 10:38:50 +0000,2020-12-22 10:47:55 +0000,count,115
2020-12-22 10:51:11 +0000,2020-12-22 10:56:02 +0000,count,463
2020-12-22 11:04:55 +0000,2020-12-22 11:05:08 +0000,count,20
2020-12-22 23:47:55 +0000,2020-12-22 23:57:55 +0000,count,494
2020-12-22 23:57:55 +0000,2020-12-23 00:07:55 +0000,count,382
2020-12-23 00:07:55 +0000,2020-12-23 00:08:00 +0000,count,6
2020-12-23 00:21:39 +0000,2020-12-23 00:26:51 +0000,count,322
2020-12-23 00:36:12 +0000,2020-12-23 00:36:22 +0000,count,22
2020-12-23 01:07:48 +0000,2020-12-23 01:17:02 +0000,count,263
2020-12-23 01:18:42 +0000,2020-12-23 01:28:42 +0000,count,279
2020-12-23 01:28:42 +0000,2020-12-23 01:37:43 +0000,count,108
2020-12-23 01:40:10 +0000,2020-12-23 01:49:18 +0000,count,781
2020-12-23 01:52:21 +0000,2020-12-23 02:02:21 +0000,count,601
2020-12-23 02:02:21 +0000,2020-12-23 02:12:16 +0000,count,365
2020-12-23 02:12:32 +0000,2020-12-23 02:22:24 +0000,count,112
2020-12-23 02:22:45 +0000,2020-12-23 02:32:45 +0000,count,340
2020-12-23 02:32:45 +0000,2020-12-23 02:33:16 +0000,count,13
2020-12-23 02:57:34 +0000,2020-12-23 02:57:36 +0000,count,8
2020-12-23 03:39:31 +0000,2020-12-23 03:49:32 +0000,count,612
2020-12-23 03:51:07 +0000,2020-12-23 03:51:35 +0000,count,46
2020-12-23 04:32:34 +0000,2020-12-23 04:40:33 +0000,count,250
2020-12-23 04:59:25 +0000,2020-12-23 05:00:58 +0000,count,165
2020-12-23 07:55:09 +0000,2020-12-23 07:58:28 +0000,count,126
2020-12-23 09:00:59 +0000,2020-12-23 09:10:59 +0000,count,342
2020-12-23 09:11:01 +0000,2020-12-23 09:12:45 +0000,count,161
2020-12-23 11:27:59 +0000,2020-12-23 11:37:09 +0000,count,252
2020-12-23 11:39:12 +0000,2020-12-23 11:44:58 +0000,count,170
2020-12-23 13:46:54 +0000,2020-12-23 13:56:46 +0000,count,504
2020-12-23 13:57:04 +0000,2020-12-23 14:00:56 +0000,count,133
2020-12-23 17:05:21 +0000,2020-12-23 17:05:23 +0000,count,5
2020-12-23 17:25:22 +0000,2020-12-23 17:25:24 +0000,count,8
2020-12-23 23:53:34 +0000,2020-12-24 00:02:56 +0000,count,772
2020-12-24 00:44:16 +0000,2020-12-24 00:54:16 +0000,count,671
2020-12-24 00:54:16 +0000,2020-12-24 00:57:29 +0000,count,167
2020-12-24 03:49:15 +0000,2020-12-24 03:50:22 +0000,count,99
2020-12-24 04:01:37 +0000,2020-12-24 04:04:16 +0000,count,132
2020-12-24 04:12:59 +0000,2020-12-24 04:15:59 +0000,count,117
2020-12-24 05:13:06 +0000,2020-12-24 05:13:14 +0000,count,14
2020-12-24 06:01:34 +0000,2020-12-24 06:01:37 +0000,count,9
2020-12-24 09:52:11 +0000,2020-12-24 09:59:21 +0000,count,424
2020-12-24 10:12:47 +0000,2020-12-24 10:17:57 +0000,count,435
2020-12-24 12:31:35 +0000,2020-12-24 12:41:35 +0000,count,569
2020-12-24 12:41:35 +0000,2020-12-24 12:51:35 +0000,count,230
2020-12-24 12:51:35 +0000,2020-12-24 12:52:13 +0000,count,15
2020-12-24 13:16:16 +0000,2020-12-24 13:16:21 +0000,count,22
2020-12-24 18:26:34 +0000,2020-12-24 18:26:36 +0000,count,14
2020-12-24 23:51:34 +0000,2020-12-25 00:01:34 +0000,count,457
2020-12-25 00:01:34 +0000,2020-12-25 00:06:20 +0000,count,165
2020-12-25 00:17:49 +0000,2020-12-25 00:24:36 +0000,count,748
2020-12-25 00:29:07 +0000,2020-12-25 00:38:43 +0000,count,171
2020-12-25 00:39:22 +0000,2020-12-25 00:45:56 +0000,count,51
2020-12-25 01:04:11 +0000,2020-12-25 01:11:34 +0000,count,221
2020-12-25 01:22:43 +0000,2020-12-25 01:22:46 +0000,count,2
2020-12-25 01:36:50 +0000,2020-12-25 01:44:54 +0000,count,257
2020-12-25 01:47:39 +0000,2020-12-25 01:47:42 +0000,count,8
2020-12-25 02:08:03 +0000,2020-12-25 02:13:43 +0000,count,172
2020-12-25 02:28:24 +0000,2020-12-25 02:37:51 +0000,count,148
2020-12-25 02:41:01 +0000,2020-12-25 02:48:19 +0000,count,205
2020-12-25 03:07:07 +0000,2020-12-25 03:07:51 +0000,count,37
2020-12-25 03:24:46 +0000,2020-12-25 03:34:46 +0000,count,707
2020-12-25 03:34:46 +0000,2020-12-25 03:43:06 +0000,count,477
2020-12-25 03:50:08 +0000,2020-12-25 03:58:56 +0000,count,293
2020-12-25 04:09:24 +0000,2020-12-25 04:13:28 +0000,count,142
2020-12-25 04:20:51 +0000,2020-12-25 04:22:00 +0000,count,95
2020-12-25 07:04:34 +0000,2020-12-25 07:04:47 +0000,count,23
2020-12-25 07:16:55 +0000,2020-12-25 07:17:08 +0000,count,22
2020-12-25 10:46:23 +0000,2020-12-25 10:56:02 +0000,count,323
2020-12-25 10:56:44 +0000,2020-12-25 10:58:24 +0000,count,51
2020-12-25 11:29:39 +0000,2020-12-25 11:32:52 +0000,count,129
2020-12-25 12:22:59 +0000,2020-12-25 12:31:34 +0000,count,368
2020-12-25 12:33:40 +0000,2020-12-25 12:40:42 +0000,count,73
2020-12-25 15:24:29 +0000,2020-12-25 15:24:31 +0000,count,4
2020-12-25 15:39:05 +0000,2020-12-25 15:39:13 +0000,count,6
2020-12-26 02:47:27 +0000,2020-12-26 02:47:40 +0000,count,28
2020-12-26 03:02:31 +0000,2020-12-26 03:11:11 +0000,count,774
2020-12-26 03:45:32 +0000,2020-12-26 03:45:35 +0000,count,8
2020-12-26 04:13:35 +0000,2020-12-26 04:13:43 +0000,count,7
2020-12-26 04:24:29 +0000,2020-12-26 04:25:44 +0000,count,50
2020-12-26 04:53:44 +0000,2020-12-26 05:01:02 +0000,count,489
2020-12-26 05:10:26 +0000,2020-12-26 05:10:39 +0000,count,9
2020-12-26 10:35:43 +0000,2020-12-26 10:35:51 +0000,count,13
2020-12-26 11:07:17 +0000,2020-12-26 11:13:18 +0000,count,514
2020-12-26 11:17:58 +0000,2020-12-26 11:27:59 +0000,count,89
2020-12-26 11:27:59 +0000,2020-12-26 11:34:58 +0000,count,338
2020-12-26 13:45:01 +0000,2020-12-26 13:45:04 +0000,count,8
2020-12-27 02:01:59 +0000,2020-12-27 02:11:59 +0000,count,411
2020-12-27 02:11:59 +0000,2020-12-27 02:21:54 +0000,count,342
2020-12-27 02:22:35 +0000,2020-12-27 02:23:55 +0000,count,133
2020-12-27 03:18:48 +0000,2020-12-27 03:21:59 +0000,count,137
2020-12-27 04:22:49 +0000,2020-12-27 04:28:08 +0000,count,186
2020-12-27 04:49:28 +0000,2020-12-27 04:52:44 +0000,count,227
2020-12-27 09:31:14 +0000,2020-12-27 09:40:27 +0000,count,356
2020-12-27 09:41:32 +0000,2020-12-27 09:50:56 +0000,count,325
2020-12-27 09:51:32 +0000,2020-12-27 09:51:35 +0000,count,8
2020-12-27 10:02:21 +0000,2020-12-27 10:09:03 +0000,count,78
2020-12-27 10:16:45 +0000,2020-12-27 10:26:45 +0000,count,707
2020-12-27 10:26:45 +0000,2020-12-27 10:36:12 +0000,count,562
2020-12-27 11:16:42 +0000,2020-12-27 11:19:42 +0000,count,104
2020-12-27 16:10:35 +0000,2020-12-27 16:10:37 +0000,count,8
2020-12-28 00:56:32 +0000,2020-12-28 01:04:26 +0000,count,619
2020-12-28 01:07:06 +0000,2020-12-28 01:17:04 +0000,count,1144
2020-12-28 01:17:22 +0000,2020-12-28 01:21:21 +0000,count,123
2020-12-28 02:38:24 +0000,2020-12-28 02:48:24 +0000,count,928
2020-12-28 02:48:24 +0000,2020-12-28 02:51:27 +0000,count,218
2020-12-28 03:03:29 +0000,2020-12-28 03:03:44 +0000,count,33
2020-12-28 04:26:56 +0000,2020-12-28 04:26:59 +0000,count,4
2020-12-28 04:53:58 +0000,2020-12-28 05:03:58 +0000,count,578
2020-12-28 05:03:58 +0000,2020-12-28 05:11:29 +0000,count,642
2020-12-28 05:15:23 +0000,2020-12-28 05:25:23 +0000,count,131
2020-12-28 05:25:23 +0000,2020-12-28 05:29:05 +0000,count,188
2020-12-28 06:05:17 +0000,2020-12-28 06:15:04 +0000,count,767
2020-12-28 06:15:40 +0000,2020-12-28 06:25:30 +0000,count,587
2020-12-28 06:36:35 +0000,2020-12-28 06:38:38 +0000,count,166
2020-12-28 06:46:42 +0000,2020-12-28 06:49:21 +0000,count,126
2020-12-28 10:47:09 +0000,2020-12-28 10:51:29 +0000,count,157
2020-12-28 11:03:50 +0000,2020-12-28 11:08:13 +0000,count,195
2020-12-28 13:00:39 +0000,2020-12-28 13:10:39 +0000,count,857
2020-12-28 13:10:39 +0000,2020-12-28 13:20:40 +0000,count,1057
2020-12-28 13:20:40 +0000,2020-12-28 13:30:40 +0000,count,878
2020-12-28 13:30:40 +0000,2020-12-28 13:32:10 +0000,count,147
2020-12-28 15:42:45 +0000,2020-12-28 15:42:50 +0000,count,4
2020-12-29 00:53:01 +0000,2020-12-29 00:53:04 +0000,count,9
2020-12-29 01:04:31 +0000,2020-12-29 01:14:31 +0000,count,610
2020-12-29 01:14:31 +0000,2020-12-29 01:24:31 +0000,count,480
2020-12-29 01:24:31 +0000,2020-12-29 01:25:30 +0000,count,99
2020-12-29 02:47:41 +0000,2020-12-29 02:51:56 +0000,count,241
2020-12-29 04:48:16 +0000,2020-12-29 04:55:39 +0000,count,234
2020-12-29 05:18:49 +0000,2020-12-29 05:22:36 +0000,count,155
2020-12-29 05:34:50 +0000,2020-12-29 05:41:09 +0000,count,424
2020-12-29 05:47:08 +0000,2020-12-29 05:47:11 +0000,count,16
2020-12-29 10:43:56 +0000,2020-12-29 10:53:18 +0000,count,60
2020-12-29 11:40:10 +0000,2020-12-29 11:44:58 +0000,count,134
2020-12-29 11:52:32 +0000,2020-12-29 12:01:40 +0000,count,319
2020-12-29 12:17:12 +0000,2020-12-29 12:25:24 +0000,count,723
2020-12-29 12:28:48 +0000,2020-12-29 12:35:48 +0000,count,123
2020-12-29 12:51:14 +0000,2020-12-29 13:01:15 +0000,count,595
2020-12-29 13:01:15 +0000,2020-12-29 13:10:49 +0000,count,885
2020-12-29 13:11:15 +0000,2020-12-29 13:21:15 +0000,count,978
2020-12-29 13:21:15 +0000,2020-12-29 13:23:49 +0000,count,222
2020-12-29 14:11:11 +0000,2020-12-29 14:15:52 +0000,count,148
2020-12-30 01:41:15 +0000,2020-12-30 01:48:33 +0000,count,570
2020-12-30 01:54:59 +0000,2020-12-30 02:04:59 +0000,count,782
2020-12-30 02:04:59 +0000,2020-12-30 02:14:59 +0000,count,1111
2020-12-30 02:14:59 +0000,2020-12-30 02:24:54 +0000,count,840
2020-12-30 02:51:04 +0000,2020-12-30 03:00:57 +0000,count,215
2020-12-30 04:44:16 +0000,2020-12-30 04:54:17 +0000,count,1080
2020-12-30 04:54:17 +0000,2020-12-30 05:00:30 +0000,count,224
2020-12-30 05:08:42 +0000,2020-12-30 05:09:23 +0000,count,45
2020-12-30 05:24:01 +0000,2020-12-30 05:34:01 +0000,count,222
2020-12-30 05:34:01 +0000,2020-12-30 05:44:02 +0000,count,648
2020-12-30 05:44:02 +0000,2020-12-30 05:54:02 +0000,count,1095
2020-12-30 05:54:02 +0000,2020-12-30 05:58:53 +0000,count,106
2020-12-30 06:27:43 +0000,2020-12-30 06:27:56 +0000,count,19
2020-12-30 07:13:50 +0000,2020-12-30 07:14:03 +0000,count,20
2020-12-30 07:25:31 +0000,2020-12-30 07:25:36 +0000,count,9
2020-12-30 11:24:34 +0000,2020-12-30 11:28:54 +0000,count,177
2020-12-30 13:41:56 +0000,2020-12-30 13:42:27 +0000,count,48
2020-12-30 14:04:57 +0000,2020-12-30 14:13:34 +0000,count,720
2020-12-30 14:15:12 +0000,2020-12-30 14:25:05 +0000,count,355
2020-12-30 14:25:56 +0000,2020-12-30 14:30:13 +0000,count,113
2020-12-31 05:12:13 +0000,2020-12-31 05:22:13 +0000,count,467
2020-12-31 05:22:13 +0000,2020-12-31 05:32:13 +0000,count,242
2020-12-31 05:32:13 +0000,2020-12-31 05:42:13 +0000,count,758
2020-12-31 05:42:13 +0000,2020-12-31 05:50:53 +0000,count,160
2020-12-31 05:57:55 +0000,2020-12-31 06:00:15 +0000,count,219
2020-12-31 06:55:56 +0000,2020-12-31 06:56:50 +0000,count,30
2020-12-31 07:51:27 +0000,2020-12-31 07:59:27 +0000,count,658
2020-12-31 08:58:01 +0000,2020-12-31 09:08:01 +0000,count,982
2020-12-31 09:08:01 +0000,2020-12-31 09:18:01 +0000,count,813
2020-12-31 09:18:01 +0000,2020-12-31 09:25:03 +0000,count,674
2020-12-31 09:33:41 +0000,2020-12-31 09:43:41 +0000,count,686
2020-12-31 09:43:41 +0000,2020-12-31 09:52:26 +0000,count,1009
2020-12-31 09:55:21 +0000,2020-12-31 10:05:21 +0000,count,405
2020-12-31 10:05:21 +0000,2020-12-31 10:14:09 +0000,count,333
2020-12-31 10:15:21 +0000,2020-12-31 10:22:42 +0000,count,441
2020-12-31 11:38:42 +0000,2020-12-31 11:38:45 +0000,count,5
2020-12-31 13:26:27 +0000,2020-12-31 13:28:59 +0000,count,121
2020-12-31 14:34:35 +0000,2020-12-31 14:40:38 +0000,count,100
2021-01-01 01:15:47 +0000,2021-01-01 01:25:47 +0000,count,557
2021-01-01 01:25:47 +0000,2021-01-01 01:33:05 +0000,count,438
2021-01-01 01:57:38 +0000,2021-01-01 02:06:41 +0000,count,229
2021-01-01 04:52:43 +0000,2021-01-01 04:57:45 +0000,count,183
2021-01-01 05:36:00 +0000,2021-01-01 05:36:49 +0000,count,96
2021-01-01 08:27:48 +0000,2021-01-01 08:37:40 +0000,count,118
2021-01-01 10:27:18 +0000,2021-01-01 10:27:53 +0000,count,19
2021-01-01 11:46:07 +0000,2021-01-01 11:55:05 +0000,count,113
2021-01-01 12:03:51 +0000,2021-01-01 12:04:19 +0000,count,50
2021-01-01 13:09:13 +0000,2021-01-01 13:13:20 +0000,count,187
2021-01-01 13:21:24 +0000,2021-01-01 13:22:29 +0000,count,94
2021-01-01 13:56:58 +0000,2021-01-01 14:06:50 +0000,count,646
2021-01-01 14:07:06 +0000,2021-01-01 14:17:06 +0000,count,152
2021-01-01 14:17:06 +0000,2021-01-01 14:22:07 +0000,count,113
2021-01-01 14:28:47 +0000,2021-01-01 14:28:52 +0000,count,12
2021-01-01 14:39:04 +0000,2021-01-01 14:39:07 +0000,count,10
2021-01-02 03:52:24 +0000,2021-01-02 04:02:25 +0000,count,172
2021-01-02 04:02:25 +0000,2021-01-02 04:11:36 +0000,count,680
2021-01-02 04:12:54 +0000,2021-01-02 04:12:59 +0000,count,12
2021-01-02 04:39:17 +0000,2021-01-02 04:49:17 +0000,count,1158
2021-01-02 04:49:17 +0000,2021-01-02 04:58:00 +0000,count,921
2021-01-02 04:59:45 +0000,2021-01-02 05:02:02 +0000,count,79
2021-01-02 05:21:45 +0000,2021-01-02 05:26:18 +0000,count,108
2021-01-02 05:39:29 +0000,2021-01-02 05:40:33 +0000,count,108
2021-01-02 08:43:10 +0000,2021-01-02 08:43:12 +0000,count,1
2021-01-02 10:36:45 +0000,2021-01-02 10:43:47 +0000,count,320
2021-01-02 10:50:39 +0000,2021-01-02 10:59:22 +0000,count,811
2021-01-02 13:03:29 +0000,2021-01-02 13:13:29 +0000,count,994
2021-01-02 13:13:29 +0000,2021-01-02 13:23:29 +0000,count,921
2021-01-02 13:23:37 +0000,2021-01-02 13:33:24 +0000,count,776
2021-01-02 13:45:45 +0000,2021-01-02 13:46:08 +0000,count,14
2021-01-02 14:04:21 +0000,2021-01-02 14:04:23 +0000,count,11
2021-01-02 14:20:55 +0000,2021-01-02 14:20:58 +0000,count,9
2021-01-03 05:01:41 +0000,2021-01-03 05:01:44 +0000,count,9
2021-01-03 05:01:47 +0000,2021-01-03 05:01:49 +0000,count,4
2021-01-03 05:02:33 +0000,2021-01-03 05:02:38 +0000,count,8
2021-01-03 05:03:06 +0000,2021-01-03 05:12:51 +0000,count,517
2021-01-03 05:13:27 +0000,2021-01-03 05:23:17 +0000,count,480
2021-01-03 05:24:24 +0000,2021-01-03 05:34:24 +0000,count,144
2021-01-03 05:34:24 +0000,2021-01-03 05:40:15 +0000,count,216
2021-01-03 05:55:58 +0000,2021-01-03 06:00:16 +0000,count,192
2021-01-03 07:34:59 +0000,2021-01-03 07:40:24 +0000,count,69
2021-01-03 08:48:03 +0000,2021-01-03 08:49:08 +0000,count,48
2021-01-03 09:56:38 +0000,2021-01-03 09:58:45 +0000,count,45
2021-01-03 11:24:35 +0000,2021-01-03 11:34:27 +0000,count,150
2021-01-03 11:35:47 +0000,2021-01-03 11:45:47 +0000,count,494
2021-01-03 11:45:47 +0000,2021-01-03 11:48:06 +0000,count,171
2021-01-03 11:56:52 +0000,2021-01-03 11:57:20 +0000,count,20
2021-01-03 12:07:05 +0000,2021-01-03 12:16:52 +0000,count,876
2021-01-03 12:17:15 +0000,2021-01-03 12:20:51 +0000,count,28
2021-01-03 13:51:19 +0000,2021-01-03 13:51:24 +0000,count,12
2021-01-03 14:03:10 +0000,2021-01-03 14:06:13 +0000,count,37
2021-01-03 14:06:53 +0000,2021-01-03 14:06:56 +0000,count,11
2021-01-03 16:14:13 +0000,2021-01-03 16:14:15 +0000,count,8
2021-01-04 00:41:39 +0000,2021-01-04 00:51:26 +0000,count,270
2021-01-04 00:52:17 +0000,2021-01-04 01:01:36 +0000,count,309
2021-01-04 01:02:38 +0000,2021-01-04 01:10:29 +0000,count,361
2021-01-04 01:18:47 +0000,2021-01-04 01:28:47 +0000,count,190
2021-01-04 01:37:12 +0000,2021-01-04 01:45:14 +0000,count,164
2021-01-04 01:52:34 +0000,2021-01-04 01:56:05 +0000,count,73
2021-01-04 02:10:26 +0000,2021-01-04 02:13:21 +0000,count,90
2021-01-04 02:32:40 +0000,2021-01-04 02:36:01 +0000,count,33
2021-01-04 02:43:40 +0000,2021-01-04 02:53:40 +0000,count,359
2021-01-04 02:54:19 +0000,2021-01-04 03:04:19 +0000,count,438
2021-01-04 03:04:19 +0000,2021-01-04 03:07:07 +0000,count,233
2021-01-04 04:06:37 +0000,2021-01-04 04:09:14 +0000,count,156
2021-01-04 04:38:56 +0000,2021-01-04 04:46:40 +0000,count,223
2021-01-04 04:57:34 +0000,2021-01-04 04:58:41 +0000,count,110
2021-01-04 05:20:01 +0000,2021-01-04 05:24:55 +0000,count,156
2021-01-04 06:11:41 +0000,2021-01-04 06:17:47 +0000,count,334
2021-01-04 06:27:09 +0000,2021-01-04 06:36:25 +0000,count,432
2021-01-04 07:34:50 +0000,2021-01-04 07:44:50 +0000,count,181
2021-01-04 09:06:47 +0000,2021-01-04 09:16:47 +0000,count,491
2021-01-04 09:16:47 +0000,2021-01-04 09:23:42 +0000,count,169
2021-01-04 09:29:42 +0000,2021-01-04 09:39:42 +0000,count,91
2021-01-04 09:39:45 +0000,2021-01-04 09:47:18 +0000,count,387
2021-01-04 15:59:25 +0000,2021-01-04 15:59:32 +0000,count,16
2021-01-04 16:07:16 +0000,2021-01-04 16:10:21 +0000,count,26
2021-01-05 00:51:29 +0000,2021-01-05 00:51:32 +0000,count,2
2021-01-05 01:07:27 +0000,2021-01-05 01:15:16 +0000,count,360
2021-01-05 01:18:42 +0000,2021-01-05 01:28:41 +0000,count,231
2021-01-05 01:28:41 +0000,2021-01-05 01:38:26 +0000,count,568
2021-01-05 02:50:25 +0000,2021-01-05 02:54:11 +0000,count,24
2021-01-05 03:45:01 +0000,2021-01-05 03:50:15 +0000,count,42
2021-01-05 05:07:28 +0000,2021-01-05 05:17:28 +0000,count,715
2021-01-05 05:17:28 +0000,2021-01-05 05:27:28 +0000,count,777
2021-01-05 05:27:28 +0000,2021-01-05 05:34:28 +0000,count,258
2021-01-05 07:30:50 +0000,2021-01-05 07:31:03 +0000,count,14
2021-01-05 08:50:37 +0000,2021-01-05 09:00:37 +0000,count,926
2021-01-05 09:00:37 +0000,2021-01-05 09:09:20 +0000,count,733
2021-01-05 09:10:45 +0000,2021-01-05 09:11:18 +0000,count,41
2021-01-05 09:21:21 +0000,2021-01-05 09:31:21 +0000,count,1061
2021-01-05 09:31:21 +0000,2021-01-05 09:31:26 +0000,count,7
2021-01-05 09:31:26 +0000,2021-01-05 09:31:31 +0000,count,9
2021-01-05 09:31:31 +0000,2021-01-05 09:31:36 +0000,count,8
2021-01-05 09:31:36 +0000,2021-01-05 09:31:41 +0000,count,9
2021-01-05 09:31:41 +0000,2021-01-05 09:31:46 +0000,count,9
2021-01-05 09:31:46 +0000,2021-01-05 09:31:52 +0000,count,9
2021-01-05 09:31:52 +0000,2021-01-05 09:31:57 +0000,count,8
2021-01-05 09:31:57 +0000,2021-01-05 09:32:02 +0000,count,9
2021-01-05 09:32:02 +0000,2021-01-05 09:32:07 +0000,count,8
2021-01-05 09:32:07 +0000,2021-01-05 09:32:12 +0000,count,10
2021-01-05 09:32:12 +0000,2021-01-05 09:32:17 +0000,count,9
2021-01-05 09:32:17 +0000,2021-01-05 09:32:23 +0000,count,9
2021-01-05 09:32:23 +0000,2021-01-05 09:32:28 +0000,count,9
2021-01-05 09:32:28 +0000,2021-01-05 09:32:33 +0000,count,9
2021-01-05 09:32:33 +0000,2021-01-05 09:32:38 +0000,count,8
2021-01-05 09:32:38 +0000,2021-01-05 09:32:43 +0000,count,10
2021-01-05 09:32:43 +0000,2021-01-05 09:32:48 +0000,count,8
2021-01-05 09:32:48 +0000,2021-01-05 09:32:53 +0000,count,9
2021-01-05 09:32:53 +0000,2021-01-05 09:32:59 +0000,count,9
2021-01-05 09:32:59 +0000,2021-01-05 09:33:04 +0000,count,9
2021-01-05 09:33:04 +0000,2021-01-05 09:33:09 +0000,count,9
2021-01-05 09:33:09 +0000,2021-01-05 09:33:14 +0000,count,9
2021-01-05 11:40:29 +0000,2021-01-05 11:46:17 +0000,count,132
2021-01-05 13:34:10 +0000,2021-01-05 13:44:10 +0000,count,949
2021-01-05 13:44:10 +0000,2021-01-05 13:54:10 +0000,count,1058
2021-01-05 13:54:10 +0000,2021-01-05 14:00:39 +0000,count,558
2021-01-06 00:31:37 +0000,2021-01-06 00:37:23 +0000,count,319
2021-01-06 00:37:23 +0000,2021-01-06 00:47:22 +0000,count,181
2021-01-06 00:48:47 +0000,2021-01-06 00:54:04 +0000,count,400
2021-01-06 01:01:27 +0000,2021-01-06 01:03:21 +0000,count,33
2021-01-06 02:16:21 +0000,2021-01-06 02:19:40 +0000,count,50
2021-01-06 02:56:20 +0000,2021-01-06 02:58:54 +0000,count,179
2021-01-06 04:44:30 +0000,2021-01-06 04:54:30 +0000,count,825
2021-01-06 04:54:30 +0000,2021-01-06 04:57:28 +0000,count,311
2021-01-06 05:20:05 +0000,2021-01-06 05:30:02 +0000,count,407
2021-01-06 05:30:15 +0000,2021-01-06 05:40:08 +0000,count,415
2021-01-06 05:40:23 +0000,2021-01-06 05:50:00 +0000,count,831
2021-01-06 07:12:22 +0000,2021-01-06 07:20:51 +0000,count,30
2021-01-06 07:22:37 +0000,2021-01-06 07:22:45 +0000,count,14
